16,17,30,35,36,51,57,58,59,61,62,64,66,68,74,75,76,82,keyword,alls,binary,value
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,감자탕,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,맨인블랙,4,1.0,4.0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,장구,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,세차,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,박스,4,1.0,4.0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,인신매매,4,1.0,4.0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,보훈처,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,위험천만,4,1.0,4.0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,본분,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,조선족,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,자투리,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,불충분,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,하교,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,난임,4,1.0,4.0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의학,4,1.0,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,제조업,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,계곡,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,비혼,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,공연음란죄,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,교구,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,코마,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,형량,3,1.0,3.0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,길고양이,3,1.0,3.0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,층간소음,3,1.0,3.0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,참전,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,불치,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,교통사고처리특례법,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,동성혼,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,트레이드,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,추어,3,1.0,3.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,오프,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,무작위,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,비로소,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,전세버스,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,색종이,3,1.0,3.0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,신군부,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,김연아,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,총각,3,1.0,3.0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,조현민,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,횡단보도,3,1.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적령,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,김해,3,1.0,3.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,빈,3,1.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,지명,3,1.0,3.0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,호황,3,1.0,3.0
